model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
116,4,1,2026-02-20T15:37:23.677734Z,2026-02-20T15:38:16.742542Z,53.06518083400442,False,1,3149,3149
116,4,2,2026-02-20T15:38:16.742599Z,2026-02-20T15:38:44.956102Z,28.213731458003167,True,0,2644,5793
120,4,1,2026-02-20T15:38:20.049954Z,2026-02-20T15:38:50.609149Z,30.55942008299462,True,0,1881,1881
108,4,1,2026-02-20T15:36:08.046462Z,2026-02-20T15:36:51.079231Z,43.03307624999434,False,1,2539,2539
108,4,2,2026-02-20T15:36:51.079294Z,2026-02-20T15:37:16.299889Z,25.22081391699612,False,1,2071,4610
108,4,3,2026-02-20T15:37:16.299953Z,2026-02-20T15:38:12.952379Z,56.652849167003296,False,1,3650,8260
108,4,4,2026-02-20T15:38:12.952438Z,2026-02-20T15:38:57.398131Z,44.44603483300307,True,0,2980,11240
115,4,1,2026-02-20T15:37:22.049237Z,2026-02-20T15:38:29.379718Z,67.33095745799073,False,1,3964,3964
115,4,2,2026-02-20T15:38:29.379778Z,2026-02-20T15:39:09.637882Z,40.25842391701008,True,0,3586,7550
117,4,1,2026-02-20T15:39:48.190813Z,2026-02-20T15:40:36.809485Z,48.61901041599049,True,0,2843,2843
119,4,1,2026-02-20T15:38:18.942387Z,2026-02-20T15:39:28.464083Z,69.52218595799059,False,1,3869,3869
119,4,2,2026-02-20T15:39:28.464168Z,2026-02-20T15:40:18.236317Z,49.77251387499564,False,1,3432,7301
119,4,3,2026-02-20T15:40:18.236364Z,2026-02-20T15:41:03.280090Z,45.04405691700231,False,1,3226,10527
119,4,4,2026-02-20T15:41:03.280138Z,2026-02-20T15:41:19.130542Z,15.850556040997617,True,0,1706,12233
127,5,1,2026-02-20T15:41:20.643827Z,2026-02-20T15:42:09.137644Z,48.4941571669915,True,0,2788,2788
128,5,1,2026-02-20T15:41:20.646803Z,2026-02-20T15:42:21.771257Z,61.12488608399872,True,0,3465,3465
123,5,1,2026-02-20T15:41:20.507846Z,2026-02-20T15:42:23.053512Z,62.5461270409869,True,0,3540,3540
126,5,1,2026-02-20T15:41:20.771280Z,2026-02-20T15:42:34.238832Z,73.46806754200952,True,0,4119,4119
122,5,1,2026-02-20T15:41:20.681477Z,2026-02-20T15:42:23.338648Z,62.65761491599551,False,1,3554,3554
122,5,2,2026-02-20T15:42:23.338703Z,2026-02-20T15:42:40.890656Z,17.552100125001743,True,0,2807,6361
124,5,1,2026-02-20T15:41:20.542549Z,2026-02-20T15:42:23.410957Z,62.868863583003986,False,1,3592,3592
124,5,2,2026-02-20T15:42:23.411030Z,2026-02-20T15:42:48.869618Z,25.458791666009347,True,0,2077,5669
131,5,1,2026-02-20T15:42:24.290720Z,2026-02-20T15:42:49.225156Z,24.93462591599382,True,0,1612,1612
