model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
43,1,2,2026-02-20T04:58:41.624174Z,2026-02-20T04:58:54.601646Z,12.977729332997114,False,1,2944,4736
43,1,3,2026-02-20T04:58:54.601703Z,2026-02-20T04:59:01.146923Z,6.545543375003035,True,0,1459,6195
45,1,1,2026-02-20T04:58:37.233831Z,2026-02-20T04:58:55.640909Z,18.407424249999167,False,1,1437,1437
45,1,2,2026-02-20T04:58:55.640987Z,2026-02-20T04:59:03.945574Z,8.304780583996035,True,0,1365,2802
46,1,1,2026-02-20T04:58:38.268738Z,2026-02-20T04:58:55.700011Z,17.431582249999337,False,1,1631,1631
46,1,2,2026-02-20T04:58:55.700067Z,2026-02-20T04:59:04.061307Z,8.361434458005533,True,0,1772,3403
48,1,1,2026-02-20T04:59:01.744086Z,2026-02-20T04:59:21.964115Z,20.22035779200087,True,0,1607,1607
49,1,1,2026-02-20T04:59:02.426283Z,2026-02-20T04:59:28.709552Z,26.28372875000059,True,0,1925,1925
51,1,1,2026-02-20T04:59:04.985765Z,2026-02-20T04:59:31.071069Z,26.085776792002434,True,0,1926,1926
50,1,1,2026-02-20T04:59:04.950083Z,2026-02-20T04:59:31.508112Z,26.558492542004387,True,0,1942,1942
54,1,1,2026-02-20T04:59:31.967371Z,2026-02-20T04:59:51.378508Z,19.411495084001217,False,1,1577,1577
54,1,2,2026-02-20T04:59:51.378573Z,2026-02-20T04:59:59.133252Z,7.7548910830009845,True,0,1822,3399
53,1,1,2026-02-20T04:59:30.214440Z,2026-02-20T04:59:55.106348Z,24.892352333001327,False,1,1830,1830
53,1,2,2026-02-20T04:59:55.106409Z,2026-02-20T05:00:02.588183Z,7.4819694999969215,True,0,2411,4241
55,1,1,2026-02-20T04:59:32.300889Z,2026-02-20T04:59:50.172936Z,17.872359999993932,False,1,1612,1612
55,1,2,2026-02-20T04:59:50.172985Z,2026-02-20T04:59:54.043929Z,3.871044667001115,False,1,847,2459
55,1,3,2026-02-20T04:59:54.043982Z,2026-02-20T05:00:00.821037Z,6.777221458003623,False,1,1040,3499
55,1,4,2026-02-20T05:00:00.821106Z,2026-02-20T05:00:09.344744Z,8.523830792000808,True,0,1655,5154
57,1,1,2026-02-20T05:00:03.676072Z,2026-02-20T05:00:12.993028Z,9.31714966599975,True,0,944,944
59,1,1,2026-02-20T05:00:13.872768Z,2026-02-20T05:00:27.309216Z,13.436709458001133,True,0,1119,1119
60,1,1,2026-02-20T05:00:28.601036Z,2026-02-20T05:00:42.321064Z,13.720278375003545,False,1,1172,1172
60,1,2,2026-02-20T05:00:42.321119Z,2026-02-20T05:00:47.373158Z,5.052158791993861,True,0,1450,2622
61,1,1,2026-02-20T05:00:48.709179Z,2026-02-20T05:00:54.632533Z,5.923473582995939,True,0,690,690
58,1,1,2026-02-20T05:00:10.151047Z,2026-02-20T05:01:00.235760Z,50.08554616699985,True,0,3522,3522
62,1,1,2026-02-20T05:00:55.291711Z,2026-02-20T05:01:01.975863Z,6.68427854100446,True,0,757,757
52,1,1,2026-02-20T04:59:25.233476Z,2026-02-20T05:00:01.630169Z,36.39731995799957,False,1,2752,2752
52,1,2,2026-02-20T05:00:01.630226Z,2026-02-20T05:00:21.479557Z,19.84970508299739,False,1,3208,5960
52,1,3,2026-02-20T05:00:21.479635Z,2026-02-20T05:00:32.510418Z,11.030997207999462,False,1,2718,8678
52,1,4,2026-02-20T05:00:32.510463Z,2026-02-20T05:01:09.801132Z,37.29132454100181,True,0,4109,12787
64,1,1,2026-02-20T05:01:03.141635Z,2026-02-20T05:01:14.373573Z,11.232142833003309,True,0,1089,1089
56,1,1,2026-02-20T05:00:00.809619Z,2026-02-20T05:00:41.043966Z,40.23500458300259,False,1,3045,3045
56,1,2,2026-02-20T05:00:41.044033Z,2026-02-20T05:01:24.822306Z,43.77902495800663,True,0,3529,6574
63,1,1,2026-02-20T05:01:01.120630Z,2026-02-20T05:01:14.373047Z,13.252685542000108,False,1,1065,1065
63,1,2,2026-02-20T05:01:14.373138Z,2026-02-20T05:01:29.570751Z,15.197897165999166,True,0,1944,3009
65,1,1,2026-02-20T05:01:10.866203Z,2026-02-20T05:01:37.385251Z,26.51949712500209,True,0,2086,2086
66,1,1,2026-02-20T05:01:15.296831Z,2026-02-20T05:01:29.535312Z,14.238715624996985,False,1,1225,1225
66,1,2,2026-02-20T05:01:29.535363Z,2026-02-20T05:01:38.690869Z,9.155691582993313,True,0,1332,2557
67,1,1,2026-02-20T05:01:25.482963Z,2026-02-20T05:01:43.955612Z,18.472967790999974,False,1,1535,1535
67,1,2,2026-02-20T05:01:43.955660Z,2026-02-20T05:01:48.924525Z,4.968975625000894,True,0,1286,2821
68,1,1,2026-02-20T05:01:30.256066Z,2026-02-20T05:01:44.974747Z,14.718940250000742,False,1,1157,1157
68,1,2,2026-02-20T05:01:44.974814Z,2026-02-20T05:01:49.604849Z,4.630212249998294,True,0,1140,2297
70,1,1,2026-02-20T05:01:39.422806Z,2026-02-20T05:01:49.580554Z,10.157952834000753,False,1,946,946
70,1,2,2026-02-20T05:01:49.580630Z,2026-02-20T05:01:57.901035Z,8.320573125005467,False,1,1165,2111
